8.406455654196515193e-01,1.757568084526591468e-01
9.886621269620273766e-01,6.923321870533688527e-02
9.381145886182777893e-01,1.118027661744042528e-01
8.639553843054246229e-01,2.151666601505893006e-01
7.858878388242668267e-01,-1.546692360454184068e-02
8.163314641783645520e-01,-8.951193437358706539e-02
9.191936285569884957e-01,2.163682942455190036e-02
8.229643312055991977e-01,7.728978479362852427e-04
8.811799105676878519e-01,1.178737629372191564e-01
8.758045042942702585e-01,-8.677307175786916349e-02
9.671186807722890189e-01,1.316226632427255905e-01
6.470003956952168345e-01,1.838129827594829624e-02
9.042110488946559776e-01,3.023959315606604414e-02
9.735074525177675464e-02,8.949575607474805627e-01
1.172852338619032042e-01,7.938039971051503718e-01
2.353726948730432977e-01,8.524940163281249372e-01
2.363069913312614845e-01,7.266593861499475171e-01
2.571938431123273472e-01,9.835912126338135497e-01
1.988398191011072902e-01,8.324967267894208822e-01
5.822308402704225172e-02,9.365660737172413208e-01
2.493370101914648140e-01,8.441692677215455465e-01
1.718828883238922300e-01,7.896918724714032667e-01
6.839282955236400396e-02,8.795308637493695070e-01
9.093385552942681582e-02,7.175477527149023427e-01
1.644406813549850466e-01,8.929736204311603531e-01
1.281417951414621781e-01,8.708112671328314125e-01
3.459182556277394238e-01,7.671994822184766694e-01
1.369885032769933841e-01,8.110835772200365446e-01
2.109081232223460889e-01,1.049448034434128152e+00
1.994262486801732237e-01,8.313921821264740331e-01
1.456796121590725746e-01,7.735443886661708124e-01
2.049205450598364509e-01,9.227547275086986911e-01
-1.315974405317808515e-01,8.039813248544285251e-01
5.769881449976974053e-02,9.163581210213663786e-01
3.687386068166589315e-01,8.746671187225449895e-01
2.152624682184489102e-01,8.912453829389427318e-01
1.190765608752659133e-01,8.044926311503980410e-01
4.071718631031411018e-02,8.774318372435642166e-01
7.505808853144860238e-02,8.826450358723508804e-01
2.663063214017753477e-01,8.124745301655076357e-01
2.487598192595342761e-01,8.946289338944538594e-01
1.914645794861363493e-01,7.700016500396322794e-01
2.854520131664531335e-01,7.057175539267145359e-01
9.999576425721759532e-02,7.860104752564093245e-01
3.059804737511809258e-02,7.016937996471831473e-01
1.218592647503334570e-01,7.634776982215617513e-01
8.865563777960194791e-02,8.260851848821983978e-01
1.492712961631588175e-01,7.727029782894461185e-01
3.017301219567393167e-01,9.319142949446049817e-01
2.262057130266686977e-01,9.349908373746561585e-01
1.274971987476732904e-01,9.892404114565167550e-01
8.466969341388902448e-02,9.553419698036170749e-01
2.027604933016333988e-01,1.046376688289111678e+00
1.856984036240731661e-01,9.522445091975160203e-01
2.906765713049661581e-01,7.338450848993982589e-01
9.487479210218775771e-02,9.190213441955673579e-01
2.732006838413900685e-01,8.931822433163013608e-01
9.337297918949767628e-02,9.398722294464182392e-01
1.629079878214238497e-01,5.661116359291038513e-01
8.264411845730607054e-02,8.135527766566168495e-01
1.701925680737726432e-01,7.677563402742527687e-01
1.961384920238619656e-01,8.798014007412386928e-01
2.914109956090704667e-01,8.373855469197366563e-01
